CODMUNRES,ANO,OBITOS_PERINATAIS,OBITOS_NEONATAIS,OBITOS_INFANTIS,OBITOS_TOTAIS
420260,2013,0,0,3,47
420260,2014,0,0,4,74
420260,2015,0,0,3,71
420260,2016,0,0,3,68
420260,2017,0,0,3,61
420260,2018,0,0,2,54
420260,2019,0,0,1,40
420270,2013,0,0,1,38
420270,2016,0,0,1,34
420270,2018,0,0,2,34
420280,2012,0,0,2,154
420280,2013,0,0,2,133
420280,2014,0,0,2,150
420280,2015,0,0,3,150
420280,2016,0,0,4,173
420280,2017,0,2,6,164
420280,2018,0,0,4,180
420280,2019,0,2,7,202
420285,2012,0,0,1,30
420285,2013,0,0,1,36
420285,2014,0,0,1,36
420285,2016,0,0,1,31
420285,2017,0,1,1,37
420285,2018,0,0,1,35
420287,2013,0,0,1,18
420287,2016,0,0,1,23
420287,2017,0,0,1,32
420287,2018,0,0,2,13
420290,2012,1,0,15,523
420290,2013,0,2,17,562
420290,2014,2,1,14,571
420290,2015,1,0,12,616
420290,2016,0,0,6,650
420290,2017,0,0,21,655
420290,2018,2,3,13,657
420290,2019,0,1,15,684
420300,2012,0,0,9,422
420300,2013,0,0,16,491
420300,2014,0,1,13,441
420300,2015,2,1,9,438
420300,2016,0,0,21,447
420300,2017,0,1,13,472
420300,2018,1,1,15,493
420300,2019,2,0,7,457
420310,2012,0,0,1,41
420310,2017,0,0,1,48
420310,2019,0,0,1,41
420315,2012,0,0,2,10
420315,2013,0,0,1,14
420315,2015,0,1,0,17
420315,2016,0,0,3,21
420315,2017,0,0,3,27
420315,2018,0,0,2,22
420320,2012,0,1,10,316
420320,2013,1,0,9,320
420320,2014,1,0,14,324
420320,2015,0,0,19,360
420320,2016,0,1,18,413
420320,2017,2,0,15,377
420320,2018,0,0,11,367
420320,2019,0,1,12,402
420325,2013,0,0,1,19
420325,2014,0,0,1,12
420325,2015,0,0,1,27
420330,2013,0,0,1,95
420330,2017,2,0,0,79
420330,2018,0,0,2,84
420340,2012,0,0,2,40
420340,2013,0,0,1,42
420340,2014,0,0,3,62
420340,2015,0,0,2,45
420340,2017,0,0,1,42
420340,2018,0,0,3,66
420340,2019,0,0,1,56
420350,2012,0,0,3,65
420350,2013,0,0,3,56
420350,2015,0,0,5,71
420350,2017,0,0,5,59
420350,2019,0,0,1,71
420360,2012,0,0,7,196
420360,2013,0,0,7,217
420360,2014,0,1,6,238
420360,2015,0,0,7,228
420360,2016,0,0,5,236
420360,2017,0,0,3,206
420360,2018,0,0,4,222
420360,2019,0,0,4,262
420370,2012,0,0,3,57
420370,2013,0,0,3,65
420370,2014,0,0,4,67
420370,2015,1,0,0,65
420370,2016,0,0,3,75
420370,2017,0,0,1,62
420370,2018,0,0,1,64
420370,2019,0,0,1,81
420380,2012,0,0,6,358
420380,2013,0,2,8,374
420380,2014,0,0,6,362
420380,2015,0,0,10,343
420380,2016,0,0,7,396
420380,2017,0,0,7,416
420380,2018,1,1,10,417
420380,2019,0,1,8,386
420390,2012,0,0,7,127
420390,2013,0,0,1,117
420390,2014,0,0,2,127
420390,2015,0,0,3,95
420390,2016,0,0,3,117
420390,2017,0,0,5,106
420390,2018,0,0,3,128
420390,2019,0,0,1,134
420395,2012,0,0,5,149
420395,2014,0,0,1,147
420395,2015,0,0,4,154
420395,2016,0,0,5,149
420395,2017,0,0,3,137
420395,2018,0,0,5,174
420395,2019,0,0,6,157
420400,2013,0,0,3,44
420400,2015,0,0,2,58
420400,2016,0,0,3,55
420400,2017,0,1,1,50
420400,2018,0,0,1,69
420400,2019,0,0,2,57
420410,2012,0,0,1,31
420410,2013,0,0,1,43
420410,2015,0,0,1,26
420410,2017,0,0,2,36
420410,2019,0,0,2,33
420415,2018,0,0,3,19
420417,2012,0,0,1,23
420417,2013,0,0,1,22
420417,2015,0,0,1,23
420417,2016,0,0,1,19
420417,2017,0,0,1,24
420417,2019,0,0,2,29
420419,2012,0,0,1,11
420419,2014,0,0,1,16
420419,2015,0,0,2,23
420419,2017,0,0,1,5
420420,2012,0,0,37,906
420420,2013,0,0,32,920
420420,2014,0,2,19,907
420420,2015,0,2,30,898
420420,2016,0,1,39,1020
420420,2017,0,1,38,948
420420,2018,0,1,24,993
420420,2019,1,2,40,1033
420425,2013,0,1,3,69
420425,2014,0,0,3,87
420425,2015,0,0,3,79
420425,2016,0,0,1,90
420425,2017,1,0,2,96
420425,2019,0,0,1,82
420430,2012,0,0,8,386
420430,2013,0,0,12,369
420430,2014,0,0,9,370
420430,2015,0,0,6,402
420430,2016,0,0,6,405
420430,2017,1,0,12,451
420430,2018,0,0,7,430
420430,2019,0,2,13,455
420435,2012,0,0,1,25
420435,2016,0,0,2,20
420435,2017,0,0,1,37
420435,2019,0,0,1,31
420440,2012,0,0,2,64
420440,2013,0,0,1,55
420440,2014,0,0,2,57
420440,2016,0,0,2,81
420440,2017,0,0,3,78
420445,2013,0,0,1,13
420450,2013,0,0,4,98
420450,2015,0,0,2,101
420450,2016,0,0,2,107
420450,2017,0,0,2,100
420455,2012,0,0,9,95
420455,2013,0,0,5,104
420455,2014,0,0,6,112
420455,2015,0,0,4,113
420455,2016,0,1,3,122
420455,2017,0,0,2,90
420455,2018,0,0,7,102
420455,2019,0,0,2,122
420460,2012,2,1,45,1142
420460,2013,0,0,30,1061
420460,2014,0,1,29,1107
420460,2015,0,5,21,1093
420460,2016,1,1,18,1173
420460,2017,3,0,22,1121
420460,2018,0,0,27,1181
420460,2019,0,0,19,1204
420470,2013,0,0,2,89
420470,2014,0,0,1,92
420470,2015,0,0,1,80
420470,2016,0,0,1,117
420470,2017,0,0,3,90
420470,2018,0,0,3,84
420475,2014,0,0,1,14
420475,2015,0,0,1,13
420475,2016,0,0,1,18
420480,2012,0,0,14,295
420480,2013,0,0,14,324
420480,2014,0,0,9,286
420480,2015,0,0,6,308
420480,2016,0,1,7,323
420480,2017,0,0,7,279
420480,2018,0,0,8,318
420480,2019,1,0,3,312
420490,2014,0,0,1,49
420490,2015,0,0,1,59
420490,2017,0,0,4,60
420490,2018,0,0,1,56
420490,2019,0,0,4,69
420500,2012,0,0,2,93
420500,2013,0,0,4,100
420500,2014,0,0,3,116
420500,2015,0,0,5,119
420500,2017,0,0,2,114
420500,2018,0,0,2,139
420500,2019,0,0,1,106
420510,2013,0,0,2,25
420510,2014,0,0,2,21
420510,2017,1,0,3,32
420510,2019,0,0,1,27
420515,2013,0,1,0,18
420515,2016,0,0,1,17
420515,2018,0,0,1,14
420517,2012,1,0,2,20
420517,2013,0,0,1,22
420517,2017,0,0,1,19
420517,2019,0,0,2,22
420519,2012,0,0,1,13
420520,2012,1,0,1,23
420520,2013,0,0,1,40
420520,2014,0,0,1,36
420520,2015,0,0,2,22
420520,2016,0,0,1,31
420520,2017,0,0,2,40
420520,2019,0,0,3,33
420530,2012,0,0,2,53
420530,2013,0,0,2,51
420530,2014,1,0,0,68
420530,2016,0,0,3,65
420530,2017,0,0,2,76
420530,2018,0,0,1,56
420530,2019,0,0,3,66
420535,2015,0,0,1,12
420535,2019,0,0,1,9
420540,2012,0,1,49,2030
420540,2013,0,2,27,2112
420540,2014,2,2,60,2267
420540,2015,1,3,38,2294
420540,2016,0,1,37,2469
420540,2017,0,3,46,2612
420540,2018,3,1,45,2546
420540,2019,0,2,31,2493
420543,2013,0,0,1,16
420543,2016,0,0,1,22
420543,2017,0,0,1,22
420545,2012,0,0,4,109
420545,2013,0,0,7,127
420545,2014,0,0,4,106
420545,2015,0,0,3,103
420545,2016,0,0,2,135
420545,2017,0,0,2,136
420545,2018,0,0,6,142
420545,2019,0,0,2,115
420550,2012,0,0,6,189
420550,2013,0,0,4,181
420550,2014,0,0,9,220
420550,2016,0,1,4,202
420550,2017,0,0,7,189
420550,2018,0,0,5,213
420550,2019,0,0,5,213
420555,2014,0,0,1,22
420560,2012,0,0,1,18
420560,2013,0,0,1,26
420560,2017,0,0,1,19
420560,2018,0,0,1,15
420560,2019,0,0,1,12
420570,2012,0,0,4,110
420570,2013,0,0,2,116
420570,2015,0,0,1,130
420570,2016,1,0,0,115
420570,2017,0,1,2,111
420570,2018,0,0,6,123
420570,2019,0,0,3,135
420580,2012,0,0,5,76
420580,2013,0,0,1,67
420580,2014,1,0,1,86
420580,2017,0,0,2,90
420580,2018,2,0,4,87
420580,2019,0,0,3,100
420590,2012,1,1,10,300
420590,2013,1,0,12,314
420590,2014,0,1,7,284
420590,2015,0,1,13,297
420590,2016,0,1,11,327
420590,2017,0,0,4,325
420590,2018,0,1,6,348
420590,2019,0,1,8,324
420600,2012,0,0,2,87
420600,2013,0,0,1,56
420600,2015,0,0,1,69
420600,2016,0,0,3,74
420600,2017,0,0,1,89
420600,2018,0,0,1,88
420600,2019,0,0,2,105
420610,2013,0,0,1,28
420610,2016,0,0,3,46
420620,2012,0,0,1,66
420620,2013,0,0,3,59
420620,2015,0,0,2,85
420620,2016,0,0,1,72
420620,2017,0,0,3,73
420620,2019,0,0,2,80
420630,2013,0,0,3,89
420630,2014,0,0,2,71
420630,2015,0,0,5,66
420630,2016,0,0,3,98
420630,2017,0,0,4,93
420630,2018,0,0,6,93
420630,2019,0,0,3,105
420640,2013,0,0,2,73
420640,2014,0,0,2,71
420640,2015,0,0,2,74
420640,2016,0,0,1,76
420640,2017,0,0,1,66
420640,2018,0,0,2,72
420640,2019,0,0,1,75
420650,2012,0,0,4,144
420650,2013,0,0,3,181
420650,2014,0,0,3,186
420650,2015,0,0,4,169
420650,2016,0,1,3,180
420650,2017,0,1,6,166
420650,2018,0,0,3,188
420650,2019,0,0,4,212
420660,2012,0,0,2,37
420660,2016,0,0,1,42
420660,2017,0,0,2,47
420660,2018,0,0,1,51
420665,2013,0,0,3,27
420665,2014,0,0,1,39
420665,2015,0,0,2,29
420665,2016,0,0,1,25
420665,2018,1,0,3,42
420665,2019,0,0,1,32
420670,2012,0,1,1,124
420670,2013,0,0,5,123
420670,2014,0,0,4,131
420670,2015,0,0,3,113
420670,2016,0,0,2,125
420670,2017,0,0,4,131
420670,2018,0,0,3,141
420670,2019,0,0,2,135
420675,2016,0,0,1,10
420680,2012,0,0,1,27
420680,2013,0,0,1,27
420680,2014,0,0,1,18
420680,2015,0,0,1,19
420680,2016,0,0,1,30
420680,2018,0,0,1,29
420690,2012,0,1,3,116
420690,2013,0,1,1,115
420690,2014,0,0,7,126
420690,2015,0,0,2,136
420690,2016,0,0,2,160
420690,2017,0,0,4,134
420690,2018,0,0,3,113
420690,2019,0,0,1,144
420700,2012,2,0,10,343
420700,2013,0,0,10,267
420700,2014,0,1,6,278
420700,2015,0,0,8,245
420700,2016,0,0,4,293
420700,2017,2,1,7,271
420700,2018,0,1,8,298
420700,2019,0,0,6,285
420710,2012,0,0,4,63
420710,2013,0,0,1,82
420710,2014,0,0,2,64
420710,2015,0,0,3,71
420710,2016,0,0,1,69
420710,2017,0,0,2,79
420710,2019,0,0,1,80
420720,2012,0,0,1,106
420720,2015,0,0,1,105
420720,2016,0,0,1,94
420720,2017,0,0,2,94
420720,2018,0,0,3,97
420720,2019,0,0,1,111
420730,2012,0,0,1,234
420730,2013,1,0,8,276
420730,2014,0,0,9,280
420730,2015,0,0,7,278
420730,2016,0,0,3,287
420730,2017,0,0,6,324
420730,2018,0,0,11,304
420730,2019,0,0,2,362
420740,2012,0,0,1,34
420740,2013,0,0,2,39
420740,2014,0,0,1,42
420740,2018,0,0,1,41
420740,2019,0,0,2,44
420750,2012,0,0,8,325
420750,2013,0,1,9,305
420750,2014,1,0,12,294
420750,2015,0,0,9,311
420750,2016,0,0,8,331
420750,2017,0,0,4,336
420750,2018,0,1,8,343
420750,2019,0,0,5,359
420757,2013,0,0,1,22
420757,2015,0,0,1,14
420757,2018,0,0,1,16
420760,2012,0,0,3,30
420760,2014,0,0,1,30
420760,2017,0,0,1,42
420760,2018,0,0,1,29
420760,2019,0,0,1,63
420765,2014,0,0,2,38
420765,2016,0,0,1,63
420765,2018,0,0,3,60
420765,2019,0,0,1,60
420768,2012,0,0,4,44
420768,2014,0,0,2,41
420768,2015,0,0,6,42
420768,2016,0,0,3,33
420768,2018,1,0,2,41
420768,2019,0,0,3,43
420770,2015,0,0,2,39
420770,2016,0,0,1,39
420770,2017,0,0,5,50
420770,2018,0,0,1,52
420775,2014,0,0,1,30
420775,2015,0,0,2,36
420775,2016,0,0,1,32
420775,2017,0,0,1,31
420775,2018,0,0,1,28
420775,2019,0,0,1,28
420780,2012,0,0,1,53
420780,2014,0,0,1,61
420780,2015,0,0,2,65
420780,2017,0,0,1,60
420780,2018,0,0,2,43
420780,2019,0,0,1,67
420785,2018,0,1,1,11
420790,2012,0,0,1,56
420790,2013,0,0,1,67
420790,2014,0,0,2,58
420790,2015,0,0,1,67
420790,2017,0,0,1,83
420790,2018,0,0,2,56
420790,2019,0,0,2,68
420800,2012,0,0,1,28
420800,2013,0,0,1,36
420800,2014,0,0,1,39
420800,2016,0,0,1,44
420800,2018,0,0,1,57
420810,2012,0,0,1,140
420810,2013,0,0,3,126
420810,2014,1,0,3,132
420810,2015,0,0,1,131
420810,2016,0,0,4,125
420810,2017,0,0,4,148
420810,2018,0,0,2,171
420810,2019,0,0,1,153
420820,2012,0,1,38,1115
420820,2013,1,1,50,1087
420820,2014,1,1,30,1180
420820,2015,1,2,47,1152
420820,2016,0,2,31,1206
420820,2017,0,1,26,1206
420820,2018,1,0,45,1289
420820,2019,0,1,26,1221
420830,2012,0,0,11,213
420830,2013,1,0,4,261
420830,2014,0,0,12,231
420830,2015,0,0,13,275
420830,2016,0,0,8,274
420830,2017,0,0,14,296
420830,2018,0,0,13,299
420830,2019,1,0,10,304
420840,2012,0,0,2,78
420840,2013,0,0,1,86
420840,2014,1,0,2,71
420840,2015,1,0,0,76
420840,2016,0,0,2,87
420840,2018,0,0,6,90
420840,2019,0,0,1,98
420845,2012,0,0,3,97
420845,2013,0,0,1,109
420845,2014,0,0,2,84
420845,2015,0,0,4,108
420845,2016,0,0,3,123
420845,2017,0,0,2,133
420845,2018,1,0,3,128
420845,2019,0,0,3,157
420850,2012,0,0,4,125
420850,2013,0,1,4,147
420850,2014,0,0,4,169
420850,2015,0,0,4,170
420850,2017,0,0,4,194
420850,2018,0,0,3,181
420850,2019,0,0,8,177
420860,2018,0,0,1,36
420870,2012,0,0,1,55
420870,2013,0,1,0,56
420870,2015,0,0,1,56
420870,2016,0,0,3,66
420870,2018,0,0,2,75
420870,2019,0,1,1,67
420880,2012,0,0,2,123
420880,2013,0,0,1,114
420880,2014,0,0,3,135
420880,2016,0,0,1,124
420880,2017,0,0,3,128
420880,2018,1,0,3,143
420880,2019,0,0,3,147
420890,2012,0,0,10,706
420890,2013,2,1,21,734
420890,2014,0,2,16,668
420890,2015,1,0,28,717
420890,2016,0,4,22,722
420890,2017,0,0,22,746
420890,2018,2,0,27,785
420890,2019,1,0,14,776
420895,2012,0,0,1,13
420900,2012,0,0,6,136
420900,2013,0,0,4,134
420900,2014,0,1,3,155
420900,2015,0,0,4,140
420900,2016,0,1,6,168
420900,2017,0,0,2,180
420900,2018,0,0,3,180
420900,2019,0,0,5,172
420910,2012,1,1,56,2651
420910,2013,3,2,60,2615
420910,2014,2,0,59,2657
420910,2015,2,1,78,2810
420910,2016,1,1,39,2920
420910,2017,2,3,66,2914
420910,2018,2,1,61,3096
420910,2019,3,0,56,3143
420915,2014,0,0,1,21
420915,2015,0,0,1,45
420915,2017,0,0,1,35
420915,2019,0,0,2,37
420917,2017,0,0,1,10
420917,2018,0,0,1,13
420917,2019,0,1,0,11
420920,2015,0,0,1,15
420920,2016,0,0,1,20
420920,2018,0,0,1,10
420930,2012,0,0,34,1048
420930,2013,1,0,38,1135
420930,2014,1,0,35,1222
420930,2015,0,0,34,1225
420930,2016,2,0,35,1263
420930,2017,0,0,28,1198
420930,2018,0,0,23,1199
420930,2019,0,0,35,1359
420940,2012,0,1,8,395
420940,2013,0,0,5,392
420940,2014,0,0,4,347
420940,2015,0,0,5,365
420940,2016,0,0,6,378
420940,2017,0,0,2,356
420940,2018,0,0,2,351
420940,2019,0,0,5,393
420945,2012,0,0,1,9
420945,2014,0,0,1,6
420950,2012,0,0,1,35
420950,2013,0,1,1,16
420950,2014,0,0,1,30
420950,2015,0,0,1,53
420950,2016,0,0,1,46
420950,2018,0,1,0,52
420950,2019,0,0,1,32
420960,2012,0,0,2,95
420960,2015,0,1,1,107
420960,2016,0,0,2,95
420960,2017,0,0,1,94
420960,2018,1,0,2,92
420970,2012,0,0,2,57
420970,2013,0,0,2,60
420970,2014,0,0,4,65
420970,2015,0,0,2,74
420970,2016,0,0,6,75
420970,2018,0,0,2,93
420970,2019,0,0,5,87
420980,2017,0,0,1,22
420985,2014,0,0,2,36
420985,2017,0,0,1,37
420985,2019,0,0,1,42
420990,2012,0,0,3,80
420990,2013,0,0,3,67
420990,2014,0,0,2,64
420990,2015,0,0,1,85
420990,2016,0,0,1,85
420990,2017,0,0,3,81
420990,2018,0,0,1,84
420990,2019,0,0,4,70
421000,2012,0,0,1,65
421000,2013,0,0,2,54
421000,2015,0,0,1,54
421000,2016,0,0,2,66
421000,2017,0,0,1,54
421000,2018,0,0,3,68
421000,2019,0,0,6,64
421003,2019,0,0,2,59
421010,2012,0,0,8,380
421010,2013,0,0,4,386
421010,2014,0,0,7,372
421010,2015,1,0,6,384
421010,2016,1,0,3,393
421010,2017,0,1,5,370
421010,2018,0,0,10,410
421010,2019,0,1,5,410
421020,2012,0,0,1,18
421020,2017,0,0,2,26
421020,2018,0,0,1,12
421020,2019,0,0,1,20
421030,2012,0,0,1,45
421030,2017,0,0,1,48
421030,2018,0,0,1,59
421030,2019,0,0,1,57
421040,2012,0,0,3,45
421040,2013,0,0,1,50
421040,2014,1,0,3,40
421040,2015,0,0,2,37
421040,2016,0,0,1,40
421040,2017,0,0,1,48
421040,2018,0,0,2,65
421050,2012,0,0,3,141
421050,2013,2,0,3,128
421050,2014,0,0,1,139
421050,2015,0,0,2,149
421050,2016,0,0,3,146
421050,2017,0,0,1,140
421050,2018,0,0,3,154
421050,2019,0,1,4,157
421060,2012,0,0,2,106
421060,2013,0,0,3,87
421060,2014,0,0,2,101
421060,2016,0,0,1,100
421060,2017,0,0,3,112
421060,2018,0,0,1,108
421060,2019,0,0,2,111
421070,2012,0,0,1,8
421070,2017,0,0,2,7
421070,2018,0,0,2,10
421080,2012,0,1,1,53
421080,2013,0,0,1,49
421080,2014,0,0,1,49
421080,2015,0,1,1,48
421080,2016,0,0,1,48
421080,2017,0,0,1,57
421080,2018,0,0,1,53
421080,2019,0,0,1,48
421085,2016,0,0,1,16
421085,2019,0,0,1,21
421090,2016,0,0,2,17
421090,2017,0,0,2,32
421090,2019,0,0,1,29
421100,2012,0,0,1,55
421100,2013,0,0,1,50
421100,2014,0,0,1,49
421100,2016,0,1,1,75
421100,2017,0,0,2,71
421100,2018,0,0,4,77
421100,2019,0,0,3,67
421105,2012,0,0,2,43
421105,2013,0,0,3,60
421105,2016,0,0,4,46
421105,2018,0,0,2,56
421105,2019,0,0,2,57
421110,2012,0,0,3,56
421110,2013,0,1,3,60
421110,2015,0,0,2,59
421110,2016,0,0,1,61
421110,2017,0,0,2,59
421110,2018,0,0,3,55
421110,2019,0,0,4,73
421120,2012,0,1,2,98
421120,2013,0,0,2,100
421120,2014,0,0,4,107
421120,2015,0,0,4,106
421120,2016,0,0,4,94
421120,2017,0,0,2,58
421120,2019,0,0,1,98
421125,2012,0,0,1,10
421125,2013,0,0,1,13
421125,2014,0,0,1,22
421125,2016,0,0,1,15
421125,2017,0,0,1,33
421130,2012,0,0,22,353
421130,2013,0,1,12,350
421130,2014,0,1,21,401
421130,2015,0,1,13,365
421130,2016,0,0,9,418
421130,2017,0,0,19,451
421130,2018,0,0,19,386
421130,2019,0,0,11,439
421140,2012,0,0,1,21
421140,2014,0,1,0,28
421140,2017,0,0,1,21
421140,2018,0,0,1,17
421140,2019,0,0,1,32
421145,2012,0,0,1,16
421145,2013,0,0,1,26
421145,2017,0,0,1,13
421145,2018,0,1,0,20
421150,2012,0,0,2,72
421150,2013,0,0,2,70
421150,2014,0,0,2,66
421150,2015,0,0,1,84
421150,2016,0,0,2,74
421150,2017,0,0,3,88
421150,2018,0,0,3,80
421150,2019,0,0,1,87
421160,2012,0,0,1,78
421160,2013,0,0,1,64
421160,2014,0,1,2,87
421160,2015,0,0,2,77
421160,2016,0,0,2,81
421160,2018,0,0,1,80
421160,2019,0,0,1,92
421165,2013,0,0,2,15
421165,2017,0,0,1,20
421170,2012,1,0,2,136
421170,2013,0,0,1,101
421170,2014,0,0,6,136
421170,2015,0,0,1,122
421170,2016,0,0,1,134
421170,2017,0,0,1,141
421170,2018,0,0,1,155
421170,2019,0,0,2,161
421175,2012,0,0,2,107
421175,2013,0,0,5,125
421175,2014,0,0,5,128
421175,2015,0,0,2,109
421175,2016,0,0,6,125
421175,2017,0,0,5,113
421175,2018,0,0,5,105
421175,2019,0,0,3,84
421180,2012,0,0,1,31
421180,2014,0,0,2,52
421180,2016,0,0,1,43
421180,2017,0,0,1,42
421185,2017,0,0,1,15
421185,2018,0,0,1,14
421185,2019,0,0,1,11
421187,2016,0,0,1,18
421189,2013,0,0,1,23
421189,2014,0,0,1,9
421190,2012,0,0,15,662
421190,2013,0,0,21,715
421190,2014,0,0,10,719
421190,2015,0,1,25,765
421190,2016,0,1,18,799
421190,2017,0,0,26,866
421190,2018,0,0,15,857
421190,2019,0,0,30,879
421200,2012,0,0,2,41
421200,2013,0,0,2,47
421200,2014,0,0,3,52
421200,2015,0,0,1,41
421200,2016,0,0,3,51
421200,2017,0,0,1,38
421200,2018,0,0,1,52
421200,2019,0,1,0,45
421205,2015,0,0,1,14
421210,2012,0,0,1,115
421210,2013,0,0,2,110
421210,2016,1,0,1,144
421210,2017,0,0,1,139
421210,2018,0,0,1,109
421210,2019,0,0,1,107
421220,2012,0,0,1,128
421220,2013,0,0,2,117
421220,2014,0,0,3,136
421220,2015,0,0,3,130
421220,2016,0,0,2,131
421220,2017,0,0,5,121
421220,2018,0,1,2,124
421220,2019,0,0,2,129
421223,2013,0,0,1,30
421223,2015,0,0,1,24
421223,2016,0,0,2,33
421223,2019,0,0,3,41
421225,2012,0,0,1,42
421225,2013,0,0,1,47
421225,2014,0,0,2,26
421225,2015,0,0,1,44
421225,2016,0,0,2,34
421225,2017,0,0,2,41
421225,2018,0,0,2,56
421225,2019,0,0,2,43
421227,2013,0,0,3,24
421227,2015,0,0,1,19
421227,2016,0,0,1,22
421227,2018,0,1,1,24
421227,2019,0,0,1,25
421230,2015,0,0,1,44
421230,2018,0,0,1,36
421230,2019,0,0,1,40
421250,2012,0,0,4,160
421250,2013,0,0,2,170
421250,2014,0,0,5,186
421250,2015,0,0,6,158
421250,2016,0,0,2,176
421250,2017,0,0,2,182
421250,2018,0,0,5,224
421265,2014,0,0,1,46
421265,2016,0,0,1,56
421265,2018,0,0,2,68
421265,2019,0,0,1,80
421270,2012,0,0,1,37
421270,2014,0,0,1,36
421270,2015,0,0,1,55
421270,2016,0,0,1,47
421270,2018,0,0,1,40
421280,2012,1,0,2,109
421280,2013,0,0,3,97
421280,2014,0,0,2,104
421280,2015,0,0,2,123
421280,2016,1,0,3,122
421280,2017,0,0,3,151
421280,2018,0,0,2,144
421280,2019,0,0,3,170
421290,2012,0,0,2,84
421290,2013,0,0,2,84
421290,2014,0,0,3,100
421290,2015,0,0,2,92
421290,2016,0,0,3,94
421290,2017,0,0,2,82
421290,2018,0,0,3,104
421290,2019,0,0,2,88
421300,2012,0,0,1,21
421300,2013,0,0,1,16
421300,2017,0,0,1,18
421310,2014,0,0,1,29
421310,2016,0,0,1,44
421310,2018,0,0,1,35
421310,2019,0,0,2,38
421315,2013,0,0,1,14
421315,2015,0,0,1,17
421320,2012,1,0,5,208
421320,2013,0,0,5,193
421320,2014,0,0,5,188
421320,2015,0,2,8,210
421320,2016,0,1,2,196
421320,2017,0,0,6,210
421320,2018,0,1,9,222
421320,2019,0,0,2,227
421330,2012,0,0,1,34
421330,2014,0,0,1,27
421330,2016,0,0,1,30
421330,2017,0,0,3,28
421335,2012,0,0,1,28
421335,2013,0,0,2,22
421335,2014,0,0,1,22
421335,2015,0,0,1,16
421335,2018,0,0,4,38
421340,2012,0,0,2,76
421340,2013,0,0,4,65
421340,2014,0,0,5,75
421340,2015,0,0,1,67
421340,2016,0,0,2,65
421340,2017,0,0,1,72
421340,2018,0,0,3,73
421340,2019,0,0,2,78
421350,2012,0,0,2,93
421350,2013,0,0,1,91
421350,2014,0,0,1,98
421350,2015,0,0,2,88
421350,2016,0,0,2,108
421350,2017,0,0,4,124
421350,2018,0,0,4,131
421350,2019,0,0,3,103
421360,2012,0,0,5,211
421360,2013,0,0,7,219
421360,2014,0,0,5,218
421360,2015,0,0,6,263
421360,2016,0,0,1,259
421360,2017,0,0,1,271
421360,2018,0,0,4,282
421360,2019,0,0,6,254
421370,2012,0,0,2,91
421370,2014,0,0,2,107
421370,2015,0,0,3,92
421370,2016,0,0,4,97
421370,2017,0,0,1,87
421370,2018,0,0,3,115
421370,2019,0,0,1,106
421380,2013,0,0,1,45
421380,2014,0,0,1,67
421380,2015,0,0,1,42
421390,2012,0,0,1,5
421390,2017,0,0,1,12
421400,2012,0,0,3,110
421400,2013,0,0,2,96
421400,2014,0,0,3,103
421400,2015,0,0,1,89
421400,2017,0,0,3,116
421400,2018,0,0,1,104
421400,2019,0,1,2,118
421410,2017,0,1,0,12
421415,2015,0,0,1,12
421415,2018,0,0,1,18
421415,2019,1,0,0,28
421420,2012,0,0,1,54
421420,2013,0,0,2,68
421420,2014,0,0,1,58
421420,2015,0,0,3,59
421420,2016,0,0,1,71
421420,2018,0,0,1,53
421430,2013,0,0,2,26
421430,2014,0,0,2,18
421430,2015,0,0,1,20
421430,2016,0,0,1,15
421430,2019,0,0,2,17
421440,2012,0,0,1,40
421440,2015,0,0,1,34
421440,2018,0,0,1,41
421450,2012,0,0,2,42
421450,2014,0,0,1,58
421450,2015,0,0,3,45
421450,2016,0,0,2,58
421450,2018,0,0,1,52
421460,2012,0,0,1,57
421460,2013,0,0,2,54
421460,2014,0,0,1,67
421460,2017,0,0,1,79
421470,2013,0,0,2,59
421470,2014,0,0,2,86
421470,2015,0,0,1,66
421470,2018,0,1,0,95
421470,2019,0,0,1,66
421480,2012,0,0,13,370
421480,2013,0,0,14,354
421480,2014,0,0,5,405
421480,2015,0,0,6,417
421480,2016,0,0,9,462
421480,2017,1,0,11,419
421480,2018,0,0,6,448
421480,2019,0,0,3,395
421490,2012,0,0,1,32
421490,2015,0,0,1,35
421490,2018,0,0,1,32
421500,2012,0,0,4,193
421500,2013,1,0,4,261
421500,2014,0,0,7,253
421500,2015,0,0,5,259
421500,2016,0,2,0,251
421500,2017,0,0,5,270
421500,2018,0,1,2,244
421500,2019,0,0,12,283
421505,2015,0,0,1,20
421507,2019,0,0,1,29
421510,2015,0,0,1,79
421510,2017,0,0,2,89
421510,2018,0,0,2,108
421510,2019,0,0,3,98
421520,2012,0,0,1,31
421520,2013,0,0,1,36
421520,2014,0,0,1,26
421520,2015,0,0,1,36
421520,2018,0,0,1,38
421530,2012,0,0,1,45
421530,2013,0,0,3,43
421530,2014,0,0,2,40
421530,2015,0,0,1,47
421530,2016,0,0,1,47
421530,2017,0,0,2,51
421530,2019,0,0,1,46
421535,2016,0,0,1,20
421535,2017,0,0,1,19
421535,2018,0,0,2,28
421535,2019,0,0,2,21
421540,2012,0,0,1,28
421540,2013,0,0,1,27
421540,2016,0,0,1,28
421540,2019,0,0,2,21
421545,2012,0,0,4,65
421545,2013,0,0,1,54
421545,2014,0,0,1,58
421545,2015,0,0,6,60
421545,2016,0,0,2,53
