CODMUNRES,ANO,AVG_PM25,MIN_PM25,MAX_PM25,BAIXO_PESO,TOTAL,OBITOS_PERINATAIS,OBITOS_NEONATAIS,OBITOS_INFANTIS,OBITOS_TOTAIS,IDH
521935,2018,13.345730036014778,0.0,604.0,4,34,,,,,0.683
521935,2019,11.196388892901854,0.0,82.9000015258789,1,43,0,0,1,25,0.683
521940,2012,6.488050315146427,0.0,102.19999694824219,3,83,0,0,3,28,0.714
521940,2013,6.460629363019358,0.0,259.0,5,102,0,0,1,36,0.714
521940,2014,7.444920529660967,0.0,140.1999969482422,7,92,0,0,2,41,0.714
521940,2015,9.288341438409399,0.0,181.6999969482422,8,90,0,1,0,31,0.714
521940,2016,8.496118550348552,0.0,171.8000030517578,5,91,0,0,2,47,0.714
521940,2017,8.198066317296242,0.0,200.10000610351562,8,105,0,0,1,33,0.714
521940,2018,9.15521558115106,0.0,144.8000030517578,6,75,,,,,0.714
521940,2019,9.050348672511854,0.10000000149011612,176.1999969482422,4,100,,,,,0.714
521945,2012,9.316747708058424,0.0,419.79998779296875,2,24,,,,,0.634
521945,2013,7.616063984911449,0.0,147.0,5,27,0,0,2,13,0.634
521945,2014,9.641355474218004,0.0,186.6999969482422,0,16,,,,,0.634
521945,2015,12.278047089421106,0.0,843.7000122070312,1,21,,,,,0.634
521945,2016,9.707108034800985,0.0,204.6999969482422,0,22,,,,,0.634
521945,2017,9.104607980278162,0.0,452.6000061035156,0,28,,,,,0.634
521945,2018,11.526474610706906,0.0,108.0999984741211,3,27,,,,,0.634
521945,2019,10.602916680638575,0.0,100.5999984741211,0,16,,,,,0.634
521950,2012,9.959986130790927,0.0,120.80000305175781,3,30,,,,,0.701
521950,2013,9.060082877749444,0.0,43.70000076293945,1,29,,,,,0.701
521950,2014,10.813268835951767,0.0,103.0999984741211,2,28,,,,,0.701
521950,2015,12.166735837351979,0.0,82.80000305175781,3,43,0,0,2,25,0.701
521950,2016,10.685226466104336,0.0,112.30000305175781,4,35,,,,,0.701
521950,2017,10.6043269037791,0.0,105.5,2,35,0,0,3,25,0.701
521950,2018,13.937585739738248,0.0,127.19999694824219,8,47,,,,,0.701
521950,2019,11.624549241620278,0.10000000149011612,42.900001525878906,1,28,,,,,0.701
521960,2012,11.128910616123477,0.0,182.8000030517578,1,39,0,0,1,33,0.665
521960,2013,6.976524173268381,0.0,58.099998474121094,0,45,0,0,2,28,0.665
521960,2014,10.492921607521033,0.0,244.1999969482422,2,49,,,,,0.665
521960,2015,10.975728157019029,0.0,220.6999969482422,2,29,0,0,3,22,0.665
521960,2016,9.274297752684463,0.0,261.8999938964844,1,28,,,,,0.665
521960,2017,10.541115699146076,0.0,251.60000610351562,2,33,0,0,1,35,0.665
521960,2018,10.182222219867011,0.0,51.900001525878906,3,46,,,,,0.665
521960,2019,10.270810066384144,0.0,68.30000305175781,1,38,,,,,0.665
521970,2012,7.883415312161349,0.0,93.4000015258789,9,143,0,0,3,61,0.701
521970,2013,7.126858353045303,0.0,59.79999923706055,3,145,0,0,3,76,0.701
521970,2014,8.591805556359597,0.0,167.60000610351562,4,141,0,0,2,73,0.701
521970,2015,9.951559224571938,0.0,147.89999389648438,7,137,0,0,2,77,0.701
521970,2016,8.51761803374356,0.0,90.4000015258789,2,154,0,0,2,70,0.701
521970,2017,7.546275862306357,0.0,101.80000305175781,9,132,0,0,2,77,0.701
521970,2018,10.209418284760948,0.0,40.70000076293945,6,106,0,0,1,74,0.701
521970,2019,9.393548400902816,0.0,57.5,7,122,0,0,1,82,0.701
521971,2012,7.63919106939992,0.0,148.3000030517578,5,48,0,0,1,23,0.691
521971,2013,6.830118808668864,0.0,73.0,0,44,0,0,1,21,0.691
521971,2014,9.435972232738923,0.0,214.5,3,48,1,0,0,27,0.691
521971,2015,11.409612736225458,0.0,405.20001220703125,3,35,0,1,1,31,0.691
521971,2016,9.683380876836525,0.0,216.6999969482422,5,48,0,0,1,26,0.691
521971,2017,10.13805921509585,0.0,593.9000244140625,2,46,,,,,0.691
521971,2018,10.396121862326385,0.0,170.0,2,43,,,,,0.691
521971,2019,9.94929969755291,0.0,124.19999694824219,5,45,0,0,1,28,0.691
521973,2012,12.397218345694233,0.0,175.1999969482422,3,88,0,0,1,26,0.723
521973,2013,11.454972391587924,0.0,45.29999923706055,6,91,0,1,0,35,0.723
521973,2014,12.492669436822995,0.0,101.30000305175781,6,104,0,0,2,29,0.723
521973,2015,14.7185210822293,0.0,122.9000015258789,9,93,,,,,0.723
521973,2016,13.173076954890382,0.0,91.9000015258789,6,75,0,0,2,39,0.723
521973,2017,13.509553260712075,0.0,185.1999969482422,6,95,,,,,0.723
521973,2018,19.557142867901167,0.0,71.5,5,121,0,0,1,31,0.723
521973,2019,15.470879136779152,0.10000000149011612,54.400001525878906,9,76,0,0,1,43,0.723
521975,2012,9.50687500652857,0.0,97.4000015258789,78,998,0,3,19,284,0.665
521975,2013,8.743291843842256,0.0,86.0,81,1012,0,1,16,295,0.665
521975,2014,10.693517251975578,0.0,98.19999694824219,92,1138,1,0,16,285,0.665
521975,2015,12.734972335439474,0.0,481.20001220703125,81,1073,0,0,12,310,0.665
521975,2016,10.634903054261306,0.0,85.0,73,1042,0,0,14,331,0.665
521975,2017,10.92953296665839,0.0,185.8000030517578,79,976,0,0,15,303,0.665
521975,2018,16.087586225456207,0.0,193.0,86,1022,1,0,19,300,0.665
521975,2019,11.587760762074478,0.10000000149011612,59.599998474121094,72,947,0,0,10,289,0.665
521980,2012,11.356506588693161,0.0,670.2999877929688,4,104,0,0,3,43,0.597
521980,2013,5.8735479354555995,0.0,137.1999969482422,6,146,,,,,0.597
521980,2014,8.467546913951448,0.0,301.0,6,110,0,0,1,51,0.597
521980,2015,10.833658556562268,0.0,362.20001220703125,6,120,,,,,0.597
521980,2016,6.991298144032246,0.0,178.89999389648438,6,115,0,0,1,52,0.597
521980,2017,6.1986842042149926,0.0,133.6999969482422,8,126,0,0,3,62,0.597
521980,2018,10.459034494171883,0.0,227.6999969482422,8,120,0,0,1,48,0.597
521980,2019,8.517154799439169,0.0,58.79999923706055,6,108,,,,,0.597
521990,2012,8.207766988742245,0.0,94.69999694824219,6,59,,,,,0.651
521990,2013,7.49364640780349,0.0,43.400001525878906,5,79,,,,,0.651
521990,2014,8.779474768805644,0.0,67.19999694824219,7,74,0,0,3,40,0.651
521990,2015,10.545366514268052,0.0,114.5,3,58,0,0,1,28,0.651
521990,2016,9.157770042516006,0.0,101.69999694824219,2,83,,,,,0.651
521990,2017,9.123024053677046,0.0,76.30000305175781,3,77,0,0,2,41,0.651
521990,2018,12.526648359803053,0.0,131.8000030517578,4,62,0,1,2,32,0.651
521990,2019,9.73449236350406,0.10000000149011612,51.599998474121094,1,67,0,0,1,43,0.651
522000,2012,11.655687354338685,0.0,430.79998779296875,7,125,0,0,1,44,0.685
522000,2013,6.244607836117639,0.0,121.5999984741211,16,123,0,0,3,40,0.685
522000,2014,9.873351846234117,0.0,362.6000061035156,6,110,0,0,1,54,0.685
522000,2015,12.61719833068994,0.0,257.70001220703125,13,161,0,0,3,39,0.685
522000,2016,9.986638539823089,0.0,558.2999877929688,13,129,1,0,1,51,0.685
522000,2017,9.864088405952764,0.0,450.20001220703125,12,137,2,0,5,61,0.685
522000,2018,9.793370167832842,0.0,58.900001525878906,11,174,0,0,3,54,0.685
522000,2019,7.961150059996363,0.0,164.39999389648438,3,148,,,,,0.685
522005,2012,6.625174805719952,0.0,77.69999694824219,1,13,0,0,2,8,0.724
522005,2013,5.988671324938744,0.0,35.29999923706055,1,10,,,,,0.724
522005,2014,7.45918227067154,0.0,55.70000076293945,2,21,0,0,1,15,0.724
522005,2015,9.420110577229558,0.0,459.8999938964844,2,20,,,,,0.724
522005,2016,7.1282069412984805,0.0,108.0999984741211,3,20,0,0,1,20,0.724
522005,2017,7.375086042827479,0.0,238.6999969482422,0,18,,,,,0.724
522005,2018,11.299168965750866,0.0,338.79998779296875,1,12,,,,,0.724
522005,2019,9.72203625630551,0.10000000149011612,66.5999984741211,2,14,,,,,0.724
522010,2012,7.238461538388596,0.0,121.69999694824219,27,357,0,1,7,194,0.731
522010,2013,6.2333101001246884,0.0,69.0999984741211,17,370,0,0,2,193,0.731
522010,2014,8.221582243662382,0.0,67.5,18,363,0,0,4,224,0.731
522010,2015,9.038881190152047,0.0,196.6999969482422,27,356,0,1,5,207,0.731
522010,2016,7.315547703780471,0.0,77.4000015258789,23,389,0,0,3,183,0.731
522010,2017,7.434573003545034,0.0,156.3000030517578,31,438,0,0,5,230,0.731
522010,2018,11.675623245454727,0.0,159.1999969482422,28,438,0,0,3,201,0.731
522010,2019,10.068011124044533,0.10000000149011612,51.599998474121094,15,409,0,0,1,235,0.731
522015,2012,8.861188820327495,0.0,346.79998779296875,3,71,0,0,1,22,0.669
522015,2013,7.49915846736075,0.0,121.0,3,72,,,,,0.669
522015,2014,9.102843278494564,0.0,149.5,2,71,0,0,1,27,0.669
522015,2015,11.42707755235011,0.0,688.0,2,77,0,0,2,39,0.669
522015,2016,9.229050257794725,0.0,166.60000610351562,5,57,,,,,0.669
522015,2017,8.514865796872032,0.0,359.3999938964844,5,60,,,,,0.669
522015,2018,11.712689660818413,0.0,190.60000610351562,3,62,0,0,1,31,0.669
522015,2019,10.582821246954566,0.0,68.30000305175781,8,66,0,0,3,49,0.669
522020,2012,9.622974856194713,0.0,238.0,17,316,0,0,7,139,0.664
522020,2013,6.907622379173974,0.0,104.9000015258789,11,306,0,0,4,140,0.664
522020,2014,10.047148813997422,0.0,295.3999938964844,14,325,0,0,6,161,0.664
522020,2015,12.883472207602527,0.0,307.8999938964844,17,346,0,0,10,156,0.664
522020,2016,9.87953750845554,0.0,233.3000030517578,21,325,0,1,8,142,0.664
522020,2017,7.149069609568499,0.0,113.4000015258789,10,313,0,0,1,162,0.664
522020,2018,9.558807219612449,0.0,74.80000305175781,18,317,0,0,5,144,0.664
522020,2019,9.019440568691785,0.0,63.900001525878906,20,310,0,0,5,152,0.664
522026,2012,6.6874566912723346,0.0,75.0,9,46,0,0,2,25,0.697
522026,2013,6.2895027761764375,0.0,45.70000076293945,4,31,0,0,2,27,0.697
522026,2014,7.204982701614242,0.0,54.599998474121094,3,36,0,0,1,38,0.697
522026,2015,8.164177036899584,0.0,59.599998474121094,3,40,,,,,0.697
522026,2016,7.591905104286257,0.0,59.79999923706055,4,34,0,0,2,41,0.697
522026,2017,7.480549829640134,0.0,219.89999389648438,3,28,,,,,0.697
522026,2018,10.91243093986661,0.0,213.0,1,33,0,0,1,42,0.697
522026,2019,8.367315707010668,0.0,43.099998474121094,1,29,0,0,2,61,0.697
522028,2012,8.73319356978606,0.0,128.6999969482422,0,15,,,,,0.693
522028,2013,6.671698122649114,0.0,41.0,3,15,,,,,0.693
522028,2014,9.767105275568994,0.0,129.8000030517578,0,23,,,,,0.693
522028,2015,10.545435691996893,0.0,201.0,1,27,,,,,0.693
522028,2016,8.754628324909932,0.0,116.5999984741211,0,28,,,,,0.693
522028,2017,7.5814610647845075,0.0,109.5999984741211,2,24,,,,,0.693
522028,2018,12.46703447258678,0.0,356.79998779296875,2,22,,,,,0.693
522028,2019,10.106796116990537,0.0,101.0999984741211,1,20,0,0,1,14,0.693
522040,2012,7.361317434868323,0.0,482.5,18,263,0,0,3,124,0.72
522040,2013,6.705462191968697,0.0,137.8000030517578,16,227,0,0,1,126,0.72
522040,2014,6.934192198933125,0.0,60.20000076293945,16,276,0,0,3,127,0.72
522040,2015,8.520965516007152,0.0,92.5,24,267,0,0,4,135,0.72
522040,2016,8.133522329565526,0.0,116.5999984741211,23,258,0,0,2,122,0.72
522040,2017,8.596401377893649,0.0,273.1000061035156,14,278,0,0,5,146,0.72
522040,2018,11.515672703928491,0.0,560.7000122070312,24,235,0,1,4,142,0.72
522040,2019,9.066293705822705,0.0,106.30000305175781,18,231,0,0,2,147,0.72
522045,2012,10.529383237240674,0.0,120.9000015258789,137,1798,0,2,26,529,0.701
522045,2013,9.90857538921993,0.0,45.900001525878906,161,1898,1,1,29,593,0.701
522045,2014,10.862698977664886,0.0,75.80000305175781,139,2170,1,1,20,578,0.701
522045,2015,12.61363322694615,0.0,91.69999694824219,148,2261,0,1,23,608,0.701
522045,2016,11.448396115404043,0.0,82.19999694824219,149,2183,0,2,26,617,0.701
522045,2017,11.54501720473836,0.0,134.3000030517578,141,2231,0,0,23,599,0.701
522045,2018,19.955906610649365,0.0,70.30000305175781,182,2357,0,0,29,583,0.701
522045,2019,15.209203277141429,0.10000000149011612,62.0,190,2321,0,0,35,652,0.701
522050,2012,5.726260504254899,0.0,143.3000030517578,6,74,0,0,3,37,0.681
522050,2013,5.106447094232992,0.0,75.4000015258789,6,80,0,0,1,42,0.681
522050,2014,6.003414626227439,0.0,58.79999923706055,9,89,0,0,1,48,0.681
522050,2015,7.446329659547585,0.0,183.3000030517578,9,84,0,0,3,37,0.681
522050,2016,6.458082979643592,0.0,145.89999389648438,7,81,0,0,4,40,0.681
522050,2017,6.049895769232383,0.0,279.0,5,81,0,0,1,36,0.681
522050,2018,9.300695392617927,0.0,372.79998779296875,8,79,0,1,1,50,0.681
522050,2019,7.957605636634038,0.0,62.0,7,93,,,,,0.681
522060,2012,7.350866250667981,0.0,74.5999984741211,12,255,1,0,2,107,0.709
522060,2013,7.055524870475435,0.0,62.400001525878906,18,242,0,0,4,107,0.709
522060,2014,7.856539790976831,0.0,57.099998474121094,23,230,0,0,1,120,0.709
522060,2015,9.111065009709339,0.0,94.4000015258789,20,243,1,0,4,99,0.709
522060,2016,8.364061418980548,0.0,59.400001525878906,15,267,0,0,5,127,0.709
522060,2017,8.18542956924418,0.0,77.9000015258789,16,225,0,0,5,136,0.709
522060,2018,11.344475166861853,0.0,36.400001525878906,17,221,0,0,3,126,0.709
522060,2019,8.718105840027166,0.10000000149011612,41.0,23,236,0,0,3,132,0.709
522068,2012,8.91931663046239,0.0,314.70001220703125,3,83,0,0,1,40,0.645
522068,2013,5.239704846634215,0.0,145.1999969482422,9,111,,,,,0.645
522068,2014,7.053133704032863,0.0,175.10000610351562,5,91,0,0,1,38,0.645
522068,2015,9.465970785493807,0.0,273.70001220703125,8,72,,,,,0.645
522068,2016,6.379430610980852,0.0,127.9000015258789,1,64,0,0,2,33,0.645
522068,2017,5.195634097372048,0.0,106.80000305175781,2,70,0,0,2,41,0.645
522068,2018,11.285027499986137,0.0,362.6000061035156,2,98,0,0,1,41,0.645
522068,2019,7.494729546780973,0.0,61.29999923706055,6,94,0,0,2,41,0.645
522070,2012,8.554475514470905,0.0,226.60000610351562,1,27,,,,,0.617
522070,2013,4.890091352279933,0.0,91.5,3,23,,,,,0.617
522070,2014,6.917585491629763,0.0,144.5,5,22,0,0,1,7,0.617
522070,2015,8.08469600188803,0.0,165.8000030517578,0,24,,,,,0.617
522070,2016,6.218357154891959,0.0,122.30000305175781,1,17,,,,,0.617
522070,2017,4.960684358626188,0.0,121.5999984741211,5,19,,,,,0.617
522070,2018,8.75110807328632,0.0,267.20001220703125,3,27,0,0,1,20,0.617
522070,2019,6.217796626043016,0.0,43.0,3,28,,,,,0.617
522100,2012,9.069764212693569,0.0,104.69999694824219,3,49,,,,,0.716
522100,2013,8.161325957307088,0.0,48.099998474121094,2,37,,,,,0.716
522100,2014,10.239184514321412,0.0,141.8000030517578,3,38,0,0,1,39,0.716
522100,2015,11.218810499095735,0.0,116.19999694824219,2,56,,,,,0.716
522100,2016,9.765899586222412,0.0,152.0,3,43,,,,,0.716
522100,2017,9.490521978018908,0.0,79.80000305175781,4,36,,,,,0.716
522100,2018,12.57901234178713,0.0,190.39999389648438,1,34,,,,,0.716
522100,2019,10.815694433678356,0.10000000149011612,56.79999923706055,3,41,,,,,0.716
522108,2012,15.499022352373924,0.0,770.2999877929688,3,43,,,,,0.661
522108,2013,6.3481792767978265,0.0,74.4000015258789,5,35,0,0,2,9,0.661
522108,2014,10.507232253886604,0.0,259.29998779296875,6,35,,,,,0.661
522108,2015,13.781327799735475,0.0,359.20001220703125,2,33,,,,,0.661
522108,2016,8.51737910738318,0.0,144.10000610351562,2,46,0,0,2,14,0.661
522108,2017,8.27106354105703,0.0,188.6999969482422,2,46,,,,,0.661
522108,2018,9.191574611099057,0.0,111.5,1,42,,,,,0.661
522108,2019,7.557627099939743,0.0,64.0999984741211,5,45,,,,,0.661
522119,2012,11.766296811329509,0.0,157.6999969482422,9,100,,,,,0.685
522119,2013,10.959875689238022,0.0,45.099998474121094,9,106,0,0,2,39,0.685
522119,2014,11.937326867246892,0.0,92.69999694824219,6,94,0,0,2,42,0.685
522119,2015,14.021922530583202,0.0,113.19999694824219,4,99,0,0,1,22,0.685
522119,2016,12.613268162649353,0.0,82.19999694824219,7,111,0,0,1,49,0.685
522119,2017,12.889697802380997,0.0,168.0,7,128,0,2,2,48,0.685
522119,2018,16.203713873403846,0.0,66.69999694824219,9,103,0,0,3,45,0.685
522119,2019,12.457479226642864,0.10000000149011612,44.29999923706055,10,104,,,,,0.685
522130,2012,5.727746878373689,0.0,84.0,4,33,0,0,1,12,0.745
522130,2013,5.998595502442063,0.0,76.80000305175781,2,36,,,,,0.745
522130,2014,6.902081886775621,0.0,308.79998779296875,3,35,,,,,0.745
522130,2015,7.4411805529354345,0.0,100.5,1,28,,,,,0.745
522130,2016,7.638732394408172,0.0,100.4000015258789,1,22,0,0,1,23,0.745
522130,2017,6.406146425352488,0.0,82.0,3,27,,,,,0.745
522130,2018,10.11549101224785,0.0,70.4000015258789,0,21,,,,,0.745
522130,2019,8.086889812159074,0.0,49.79999923706055,4,27,0,0,1,16,0.745
522140,2012,10.586439503913795,0.0,152.5,124,1679,0,0,22,632,0.699
522140,2013,9.728383988435302,0.0,56.900001525878906,133,1597,0,0,23,721,0.699
522140,2014,10.974135547634189,0.0,81.0999984741211,138,1757,1,2,27,694,0.699
522140,2015,13.305179559363268,0.0,266.8999938964844,133,1798,0,0,22,743,0.699
522140,2016,11.272625692428074,0.0,72.5,138,1817,1,1,13,723,0.699
522140,2017,11.470171808407889,0.0,132.1999969482422,153,1922,1,1,10,752,0.699
522140,2018,20.003983525129463,0.0,72.30000305175781,146,2084,0,0,17,775,0.699
522140,2019,16.51263734384102,0.10000000149011612,68.4000015258789,138,2041,1,1,33,782,0.699
522145,2012,13.960642014158953,0.0,377.0,5,41,0,0,3,23,0.653
522145,2013,7.039145665034568,0.0,63.29999923706055,3,24,,,,,0.653
522145,2014,11.637725406304394,0.0,340.5,2,25,,,,,0.653
522145,2015,12.534257985207145,0.0,362.70001220703125,1,32,0,0,1,21,0.653
522145,2016,9.879915745928884,0.0,206.3000030517578,2,27,,,,,0.653
522145,2017,11.381805637077289,0.0,261.8999938964844,0,32,,,,,0.653
522145,2018,10.43858920729218,0.0,57.599998474121094,2,30,0,0,1,15,0.653
522145,2019,10.33857937556663,0.0,63.599998474121094,1,23,,,,,0.653
522150,2012,7.606013982529407,0.0,138.39999389648438,0,45,,,,,0.697
522150,2013,6.679024391603179,0.0,97.0,3,58,0,0,1,33,0.697
522150,2014,8.564122144223335,0.0,77.80000305175781,4,59,,,,,0.697
522150,2015,10.08708563967716,0.0,258.1000061035156,0,56,,,,,0.697
522150,2016,7.881452742680298,0.0,76.0999984741211,4,44,,,,,0.697
522150,2017,7.879958677821415,0.0,115.9000015258789,2,53,0,0,2,44,0.697
522150,2018,12.238035958677655,0.0,242.8000030517578,5,61,,,,,0.697
522150,2019,10.640360598476931,0.10000000149011612,54.79999923706055,0,38,,,,,0.697
522155,2012,8.110824004413987,0.0,341.79998779296875,3,65,0,1,0,25,0.691
522155,2013,7.903544131938246,0.0,131.6999969482422,1,66,,,,,0.691
522155,2014,9.600555550591606,0.0,259.29998779296875,6,73,0,0,2,27,0.691
522155,2015,13.376864689927116,0.0,925.9000244140625,4,59,,,,,0.691
522155,2016,11.889283180564663,0.0,804.7000122070312,4,65,0,0,1,18,0.691
522155,2017,10.630323925197413,0.0,441.6000061035156,4,76,0,0,1,24,0.691
522155,2018,13.184466034049962,0.0,516.9000244140625,5,80,,,,,0.691
522155,2019,11.28533516534963,0.10000000149011612,182.5,1,55,0,0,1,25,0.691
522157,2012,7.744975399443237,0.0,119.5999984741211,0,20,,,,,0.67
522157,2013,6.96832515584395,0.0,63.400001525878906,0,19,0,0,1,10,0.67
522157,2014,8.321751215221402,0.0,158.89999389648438,0,35,,,,,0.67
522157,2015,9.344244097213515,0.0,102.0,1,31,,,,,0.67
522157,2016,8.27684730480646,0.0,85.30000305175781,2,20,0,0,1,18,0.67
522157,2017,7.035561682683365,0.0,100.5,0,22,,,,,0.67
522157,2018,10.14113572429752,0.0,103.5,1,22,,,,,0.67
522157,2019,9.036974792480887,0.0,58.099998474121094,0,25,,,,,0.67
522160,2012,9.15959526295335,0.0,197.5,39,565,0,0,10,254,0.737
522160,2013,7.369790202431329,0.0,103.4000015258789,28,514,0,0,6,236,0.737
522160,2014,9.743173940911404,0.0,178.6999969482422,27,570,1,0,8,254,0.737
522160,2015,11.778699848800898,0.0,298.1000061035156,25,534,0,0,12,249,0.737
522160,2016,9.279747734145218,0.0,107.4000015258789,27,546,0,1,10,263,0.737
522160,2017,10.02617082381031,0.0,244.0,21,578,1,0,4,300,0.737
522160,2018,11.484027785352534,0.0,166.5,35,549,0,0,4,273,0.737
522160,2019,10.04888581861236,0.0,89.80000305175781,42,573,0,0,8,289,0.737
522170,2012,8.30789107620175,0.0,204.3000030517578,4,158,,,,,0.703
522170,2013,7.062064155775175,0.0,71.0,8,146,0,0,2,94,0.703
522170,2014,9.383714493691963,0.0,173.10000610351562,11,125,0,0,1,105,0.703
522170,2015,10.594186841528927,0.0,421.5,6,156,0,0,3,103,0.703
522170,2016,8.783368423413812,0.0,148.0,7,137,0,0,2,102,0.703
522170,2017,8.091947695990308,0.0,217.10000610351562,7,149,0,0,1,116,0.703
522170,2018,15.610055071447999,0.0,1492.5999755859375,14,143,0,0,2,109,0.703
522170,2019,10.692649080925692,0.0,64.0,4,147,0,0,1,85,0.703
522180,2012,5.395403904383769,0.0,77.4000015258789,1,25,,,,,0.732
522180,2013,5.295777626718374,0.0,90.5,1,33,,,,,0.732
522180,2014,6.111621435977928,0.0,122.5999984741211,0,25,0,0,1,16,0.732
522180,2015,7.023885800998689,0.0,110.19999694824219,2,19,,,,,0.732
522180,2016,7.0452669196281565,0.0,68.0,2,17,,,,,0.732
522180,2017,5.962663919474027,0.0,177.60000610351562,3,22,0,0,1,26,0.732
522180,2018,10.077178431218838,0.0,74.5999984741211,0,23,,,,,0.732
522180,2019,7.954915716825576,0.10000000149011612,60.79999923706055,2,13,0,0,1,26,0.732
522185,2012,9.590833345914467,0.0,125.4000015258789,228,2567,0,0,34,546,0.746
522185,2013,8.707814650684801,0.0,62.0,200,2398,0,0,25,512,0.746
522185,2014,10.79986207996463,0.0,144.10000610351562,198,2679,0,2,20,562,0.746
522185,2015,12.170083101188707,0.0,399.70001220703125,208,2530,1,1,37,579,0.746
522185,2016,10.767428974780413,0.0,105.4000015258789,172,2373,0,2,27,563,0.746
522185,2017,10.979189553681843,0.0,189.0,196,2523,0,1,27,597,0.746
522185,2018,14.888551735055858,0.0,75.5999984741211,207,2457,1,4,32,616,0.746
522185,2019,11.398474356999179,0.10000000149011612,71.0999984741211,244,2466,1,1,28,609,0.746
522190,2012,8.37406120202679,0.0,89.5999984741211,5,35,,,,,0.687
522190,2013,8.013545265131642,0.0,65.30000305175781,3,46,,,,,0.687
522190,2014,8.899861499109923,0.0,56.400001525878906,4,49,,,,,0.687
522190,2015,11.863510730503219,0.0,747.2999877929688,3,40,,,,,0.687
522190,2016,9.431630512930198,0.0,125.9000015258789,2,37,0,0,2,24,0.687
522190,2017,9.329140886341788,0.0,115.9000015258789,4,40,0,0,2,28,0.687
